pathway,size,snpPval,dnamPval,rnaseqPval,snpFDR,dnamFDR,rnaseqFDR,drivers,MiniMax,MiniMaxP,MiniMaxFDR
REACTOME_RA_BIOSYNTHESIS_PATHWAY,22,0.56123042021690706,0.326133986669725,0.9110889110889112,0.999201393685791,1,0.930466793480492,DNAm and SNP,0.56123042021690706,0.5913865045069179,0.8271722463166438
REACTOME_DISINHIBITION_OF_SNARE_FORMATION,5,0.844960699141791,0.561671301632708,0.33966033966033965,0.999201393685791,1,0.4391865551153547,DNAm and RNAseq,0.561671301632708,0.5920378374273786,0.8271722463166438
REACTOME_PCP_CE_PATHWAY,90,0.561703937798399,0.777693337492802,0.08491508491508491,0.999201393685791,1,0.1707341629272076,RNAseq and SNP,0.561703937798399,0.5920860465212658,0.8271722463166438
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,51,0.919209694859396,0.561991029412476,5.907490215843249e-4,0.999201393685791,1,0.00718279818947808,DNAm and RNAseq,0.561991029412476,0.5925100949864108,0.8271722463166438
WP_ESTROGEN_RECEPTOR_PATHWAY,13,0.562006912047956,0.796446260752396,0.09090909090909093,0.999201393685791,1,0.17737290257951416,RNAseq and SNP,0.562006912047956,0.5925335526346865,0.8271722463166438
REACTOME_ENDOGENOUS_STEROLS,27,0.960198132127458,0.562097314640833,0.04395604395604396,0.999201393685791,1,0.11300133623182626,DNAm and RNAseq,0.562097314640833,0.5926670679716384,0.8271722463166438
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,10,0.568277555167002,0.562129307709241,0.04595404595404595,0.999201393685791,1,0.11613542568047472,DNAm and RNAseq,0.562129307709241,0.5927143169865114,0.8271722463166438
PID_ARF6_DOWNSTREAM_PATHWAY,15,0.75476067274018,0.563085417045163,0.2777222777222777,0.999201393685791,1,0.3824925681999089,DNAm and RNAseq,0.563085417045163,0.5941259946870695,0.828519004372659
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,13,0.776445857131114,0.563263894633081,0.01727264676935732,0.999201393685791,1,0.0647267305523668,DNAm and RNAseq,0.563263894633081,0.5943894372020113,0.828519004372659
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,69,0.00398089113877262,0.567658272192945,0.5634365634365635,0.144230748181685,1,0.6410505157493109,RNAseq and SNP,0.5634365634365635,0.594644282624634,0.828519004372659
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS,6,0.250891247717986,0.563575384195014,0.6953046953046953,0.999201393685791,1,0.7558703767452808,DNAm and SNP,0.563575384195014,0.594849154569004,0.828519004372659
REACTOME_GLUCONEOGENESIS,32,0.413793210574701,0.564474704700175,0.5934065934065934,0.999201393685791,1,0.6668468382074094,DNAm and SNP,0.564474704700175,0.5961760159612985,0.8291468229972092
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,15,0.564598806136508,0.658865738789814,0.0919080919080919,0.999201393685791,1,0.17870667424545256,RNAseq and SNP,0.564598806136508,0.5963590668253098,0.8291468229972092
REACTOME_STIMULI_SENSING_CHANNELS,100,0.989652500406843,0.56478449399418,0.00286736059765488,0.999201393685791,1,0.02077553087763758,DNAm and RNAseq,0.56478449399418,0.5966329359758279,0.8291468229972092
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,15,0.571021314625181,0.564828958688266,0.14485514485514486,0.999201393685791,1,0.24296899074874212,DNAm and RNAseq,0.564828958688266,0.5966985125301583,0.8291468229972092
SA_G2_AND_M_PHASES,8,0.98800990592691,0.56518173702548,0.26573426573426573,0.999201393685791,1,0.3721330572541645,DNAm and RNAseq,0.56518173702548,0.5972187356115641,0.8291468229972092
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP,12,0.565336748596694,0.741112626965012,0.13286713286713286,0.999201393685791,1,0.22910078357430763,RNAseq and SNP,0.565336748596694,0.5974472920158898,0.8291468229972092
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,11,0.565439891318192,0.689223204820149,0.02697302697302697,0.999201393685791,1,0.0851890584332056,RNAseq and SNP,0.565439891318192,0.597599360095425,0.8291468229972092
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,11,0.392398431896499,0.565468341070277,0.7422577422577422,0.999201393685791,1,0.7950155704409013,DNAm and SNP,0.565468341070277,0.5976413034099192,0.8291468229972092
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,17,0.566238372578065,0.960087977281397,0.06093906093906093,0.999201393685791,1,0.13800188620332504,RNAseq and SNP,0.566238372578065,0.5987763142329993,0.83031487920807
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,13,0.566556708070287,1,0.08091908091908091,0.999201393685791,1,0.16539953552940564,RNAseq and SNP,0.566556708070287,0.5992453969083765,0.8305588108813261
REACTOME_RND1_GTPASE_CYCLE,41,0.86706419198769,0.567220940332589,0.0096400727810369,0.999201393685791,1,0.04404891320754443,DNAm and RNAseq,0.567220940332589,0.6002239140469138,0.8312506778435251
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,50,0.567293925462717,0.822194381287256,0.01143354158853041,0.999201393685791,1,0.04885554045295123,RNAseq and SNP,0.567293925462717,0.6003314108252215,0.8312506778435251
REACTOME_REELIN_SIGNALLING_PATHWAY,4,0.567854583156178,1,0.32667332667332666,0.999201393685791,1,0.4276642950395261,RNAseq and SNP,0.567854583156178,0.6011570365577401,0.8319872420948108
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4,15,0.995148622161027,0.568279488538184,0.06793206793206794,0.999201393685791,1,0.14781224919473768,DNAm and RNAseq,0.568279488538184,0.6017825827631608,0.8324463168789231
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,48,0.569298642130249,0.586061603900054,0.1928071928071928,0.999201393685791,1,0.29541523916861934,RNAseq and SNP,0.569298642130249,0.6032823772075423,0.8327355924938876
BIOCARTA_MET_PATHWAY,32,0.936342824566684,0.569305880909976,0.00294135598648835,0.999201393685791,1,0.02109585192334557,DNAm and RNAseq,0.569305880909976,0.6032930267785149,0.8327355924938876
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,36,0.625063561420706,0.569330255407055,0.22377622377622375,0.999201393685791,1,0.3288164118039637,DNAm and RNAseq,0.569330255407055,0.603328885808169,0.8327355924938876
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,10,0.186547760280875,0.719368165668546,0.5694305694305695,0.999201393685791,1,0.6463128217935911,RNAseq and SNP,0.5694305694305695,0.6034764595883797,0.8327355924938876
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,17,0.570007637725008,0.960190434352925,0.03796203796203796,0.999201393685791,1,0.1031126112621798,RNAseq and SNP,0.570007637725008,0.6043252320138951,0.8327355924938876
KEGG_O_GLYCAN_BIOSYNTHESIS,29,0.770912062140046,0.463634060248172,0.5704295704295704,0.999201393685791,1,0.6471874141077184,DNAm and RNAseq,0.5704295704295704,0.6049456486122716,0.8327355924938876
WP_INFLAMMATORY_RESPONSE_PATHWAY,28,0.361147693991049,0.570593994100183,0.7092907092907093,0.999201393685791,1,0.7690090238884727,DNAm and SNP,0.570593994100183,0.6051873791163961,0.8327355924938876
REACTOME_ANCHORING_FIBRIL_FORMATION,13,0.71694038876487,0.570725175964301,0.06993006993006994,0.999201393685791,1,0.15019855050181058,DNAm and RNAseq,0.570725175964301,0.6053802221407143,0.8327355924938876
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,66,0.935444927578091,0.570808165542479,1.893168923296232e-4,0.999201393685791,1,0.00359956212060283,DNAm and RNAseq,0.570808165542479,0.6055022128758443,0.8327355924938876
REACTOME_CD22_MEDIATED_BCR_REGULATION,5,0.570952971270621,5.3216699114762e-4,0.8741258741258742,0.999201393685791,0.138678802686384,0.9031358867245084,DNAm and SNP,0.570952971270621,0.6057150563949035,0.8327355924938876
KEGG_OXIDATIVE_PHOSPHORYLATION,112,0.81022299863202,0.571115015568383,0.07092907092907093,0.999201393685791,1,0.15199853096978663,DNAm and RNAseq,0.571115015568383,0.6059532169532746,0.8327355924938876
BIOCARTA_PELP1_PATHWAY,6,0.571413619888681,0.574416407274919,0.46853146853146854,0.999201393685791,1,0.5567741821936453,RNAseq and SNP,0.571413619888681,0.6063920244636615,0.8327355924938876
BIOCARTA_P53HYPOXIA_PATHWAY,20,0.404288749149025,0.934314894089275,0.5714285714285714,0.999201393685791,1,0.647283943565431,RNAseq and SNP,0.5714285714285714,0.6064139941690962,0.8327355924938876
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,14,0.694679502865069,0.571639878628238,0.2917082917082917,0.999201393685791,1,0.3954112872773159,DNAm and RNAseq,0.571639878628238,0.6067244672259527,0.8327355924938876
BIOCARTA_PLCD_PATHWAY,5,0.730860448552763,0.571839797449675,0.04495504495504495,0.999201393685791,1,0.11432463407328756,DNAm and RNAseq,0.571839797449675,0.6070181720356427,0.8327355924938876
REACTOME_NETRIN_1_SIGNALING,49,0.571940967458613,0.694530202095051,0.04595404595404595,0.999201393685791,1,0.11613542568047472,RNAseq and SNP,0.571940967458613,0.6071667898310469,0.8327355924938876
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,22,0.847357705639312,0.572019339844788,0.01727264676935732,0.999201393685791,1,0.0647267305523668,DNAm and RNAseq,0.572019339844788,0.6072819120590545,0.8327355924938876
WP_SLEEP_REGULATION,38,0.91014436440399,0.572019839018578,0.2177822177822178,0.999201393685791,1,0.32234954178527847,DNAm and RNAseq,0.572019839018578,0.6072826452849882,0.8327355924938876
REACTOME_LIPOPHAGY,9,0.572406426291405,0.573327575854921,0.4025974025974026,0.999201393685791,1,0.4978430561145534,RNAseq and SNP,0.572406426291405,0.6078504304607042,0.8331109189623488
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,47,0.756838274747587,0.572982182097541,0.02797202797202797,0.999201393685791,1,0.0865117415335756,DNAm and RNAseq,0.572982182097541,0.6086958087168808,0.8332172260500241
PID_AR_TF_PATHWAY,50,0.873661161199967,0.573042901156153,0.01442266463658686,0.999201393685791,1,0.057548463261198,DNAm and RNAseq,0.573042901156153,0.6087849452063617,0.8332172260500241
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,27,0.57306019180062,0.593175590239715,0.1988011988011988,0.999201393685791,1,0.30279773989451414,RNAseq and SNP,0.57306019180062,0.6088103275409636,0.8332172260500241
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,6,0.574116919003143,1,0.3716283716283717,0.999201393685791,1,0.46875475370577774,RNAseq and SNP,0.574116919003143,0.610361082941247,0.8346253624953223
PID_AURORA_B_PATHWAY,38,0.574321557851332,0.712872242871866,0.07592407592407592,0.999201393685791,1,0.15968293028426658,RNAseq and SNP,0.574321557851332,0.6106612776963802,0.8346253624953223
BIOCARTA_SPRY_PATHWAY,16,0.577493364087743,0.574369227977795,0.05294705294705294,0.999201393685791,1,0.1261555937754424,DNAm and RNAseq,0.574369227977795,0.6107312019813719,0.8346253624953223
BIOCARTA_TNFR2_PATHWAY,15,0.57456452511377,1,0.00509379368979663,0.999201393685791,1,0.02874644924939019,RNAseq and SNP,0.57456452511377,0.6110176497759613,0.8346253624953223
REACTOME_HS_GAG_DEGRADATION,19,0.574893726687543,0.95389215053396,0.03596403596403597,0.999201393685791,1,0.10018300283787011,RNAseq and SNP,0.574893726687543,0.6115004216757028,0.8347590768385574
REACTOME_AUTOPHAGY,142,0.575186566513486,0.811980931487979,5.219198263977727e-6,0.999201393685791,1,4.107219078291361e-4,RNAseq and SNP,0.575186566513486,0.6119297874742324,0.8347590768385574
REACTOME_INTERLEUKIN_1_PROCESSING,9,0.576956999906692,0.575234122033291,0.3636363636363637,0.999201393685791,1,0.462172192993189,DNAm and RNAseq,0.575234122033291,0.6119995067397401,0.8347590768385574
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,84,0.576045706734526,0.71939158353146,0.03596403596403597,0.999201393685791,1,0.10018300283787011,RNAseq and SNP,0.576045706734526,0.6131890231363741,0.8359790676349124
REACTOME_TELOMERE_MAINTENANCE,86,0.576317866791744,0.999843346301733,7.9224128926435e-4,0.999201393685791,1,0.00863238297109972,RNAseq and SNP,0.576317866791744,0.6135877860579276,0.8361203453112598
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,79,0.576575887130595,0.741628789386204,0.06893106893106893,0.999201393685791,1,0.14884277308057794,RNAseq and SNP,0.576575887130595,0.6139657691389431,0.8362331846012623
BIOCARTA_STRESS_PATHWAY,22,0.577218349309333,0.733757509529358,0.00784661089528252,0.999201393685791,1,0.0381294145220161,RNAseq and SNP,0.577218349309333,0.6149066683583426,0.8367151727285775
BIOCARTA_HES_PATHWAY,12,0.884356951612304,0.577246502657422,0.2027972027972028,0.999201393685791,1,0.3070681322952835,DNAm and RNAseq,0.577246502657422,0.6149478907978762,0.8367151727285775
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,25,0.973666559064229,0.22031576323022,0.5774225774225774,0.999201393685791,0.945684440980129,0.6532900007340903,DNAm and RNAseq,0.5774225774225774,0.6152056847135994,0.8367151727285775
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS,5,0.577735624550577,0.334813361820866,0.8921078921078921,0.999201393685791,1,0.9170325320543028,DNAm and SNP,0.577735624550577,0.615663950913659,0.8368840823693113
BIOCARTA_FEEDER_PATHWAY,9,0.523490558029957,0.577911032646053,0.942057942057942,0.999201393685791,1,0.953842083577609,DNAm and SNP,0.577911032646053,0.6159206889304675,0.8368840823693113
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,84,0.578211663992369,0.955001589779056,0.0020164162653316,0.999201393685791,1,0.01600142095149698,RNAseq and SNP,0.578211663992369,0.6163606444200401,0.8370803958015215
REACTOME_SARS_COV_INFECTIONS,141,0.578945799814669,0.671666076471574,3.11501758481462e-5,0.999201393685791,1,0.0012256728913583,RNAseq and SNP,0.578945799814669,0.617434649910011,0.8379830995627559
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,32,0.830937312878882,0.579159943616863,0.01397429571930969,0.999201393685791,1,0.05615486492596364,DNAm and RNAseq,0.579159943616863,0.6177478360425848,0.8379830995627559
KEGG_AXON_GUIDANCE,123,0.7081960944047,0.579338874936403,4.686522602943222e-5,0.999201393685791,1,0.00163912574495532,DNAm and RNAseq,0.579338874936403,0.6180094903835363,0.8379830995627559
PID_BARD1_PATHWAY,29,0.579474980273987,0.960046260398103,0.04895104895104895,0.999201393685791,1,0.1196534268147728,RNAseq and SNP,0.579474980273987,0.6182084991479562,0.8379830995627559
REACTOME_SARS_COV_2_INFECTION,65,0.580193065263528,0.82125372044015,0.00844443048259223,0.999201393685791,1,0.03980544352276838,RNAseq and SNP,0.580193065263528,0.6192581662831658,0.8381262870748815
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,11,0.807726626969508,0.580393667542535,0.46053946053946054,0.999201393685791,1,0.5495822627246384,DNAm and RNAseq,0.580393667542535,0.6195513099705683,0.8381262870748815
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,10,0.347831042454021,0.76121735452013,0.5804195804195804,0.999201393685791,1,0.6561566924695417,RNAseq and SNP,0.5804195804195804,0.6195891740906168,0.8381262870748815
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN,9,0.580432477104108,0.712005865845864,0.03696303696303696,0.999201393685791,1,0.10176509593419214,RNAseq and SNP,0.580432477104108,0.6196080185960924,0.8381262870748815
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,51,0.580559321531895,0.987319831506388,0.04495504495504495,0.999201393685791,1,0.11432463407328756,RNAseq and SNP,0.580559321531895,0.6197933538375844,0.8381262870748815
SIG_CHEMOTAXIS,40,0.90735847632139,0.58175205131874,0.05094905094905095,0.999201393685791,1,0.12252857499037466,DNAm and RNAseq,0.58175205131874,0.6215353140027479,0.840080889584821
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX,66,0.582993836177753,0.915185255332839,0.00442454890842287,0.999201393685791,1,0.02666967459055747,RNAseq and SNP,0.582993836177753,0.6233474350231384,0.842100848778684
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS,5,0.729058558240034,0.583183639858265,0.3036963036963037,0.999201393685791,1,0.4066028489468943,DNAm and RNAseq,0.583183639858265,0.6236242784107585,0.842100848778684
WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS,23,0.583396937229371,0.921712332150163,0.0919080919080919,0.999201393685791,1,0.17870667424545256,RNAseq and SNP,0.583396937229371,0.6239353462510718,0.8421195025866063
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1,31,0.584969382138492,0.753397906537285,0.12987012987012986,0.999201393685791,1,0.22571906620986373,RNAseq and SNP,0.584969382138492,0.6262271500139905,0.8446282330254782
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,16,0.585081435597571,1,0.0969030969030969,0.999201393685791,1,0.18574186300843945,RNAseq and SNP,0.585081435597571,0.6263903697799258,0.8446282330254782
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT,7,0.994171000222735,0.303467277113931,0.5854145854145855,0.999201393685791,1,0.6612757258690273,DNAm and RNAseq,0.5854145854145855,0.6268755680422935,0.8448803445593803
BIOCARTA_HDAC_PATHWAY,25,0.586127380112172,0.639796374561704,1.0660186565208474e-4,0.999201393685791,1,0.00267259367603854,RNAseq and SNP,0.586127380112172,0.627913297171809,0.8456334426543415
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING,6,0.826396692022473,0.241822281968609,0.5864135864135864,0.999201393685791,0.956479094499593,0.661422837893426,DNAm and RNAseq,0.5864135864135864,0.628329825904479,0.8456334426543415
REACTOME_RUNX3_REGULATES_WNT_SIGNALING,8,0.83735350774943,0.171039217709998,0.5864135864135864,0.999201393685791,0.89559959394792,0.661422837893426,DNAm and RNAseq,0.5864135864135864,0.628329825904479,0.8456334426543415
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,16,0.587048882746745,1,0.08791208791208792,0.999201393685791,1,0.17453044502799234,RNAseq and SNP,0.587048882746745,0.6292540969114924,0.846475240527188
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,7,0.455801021831415,0.67394716034814806,0.5874125874125874,0.999201393685791,1,0.661422837893426,RNAseq and SNP,0.5874125874125874,0.629783048874447,0.84678470691092
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS,6,0.366711955900461,1,0.5884115884115884,0.999201393685791,1,0.6622844775407349,RNAseq and SNP,0.5884115884115884,0.6312352249881255,0.8483346263716126
REACTOME_RHOBTB1_GTPASE_CYCLE,22,0.589381340291337,0.900331371803771,0.01937535364858944,0.999201393685791,1,0.06948148972968846,RNAseq and SNP,0.589381340291337,0.632643871092907,0.8498246025633975
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,31,0.972971036818786,0.590001087684282,0.03796203796203796,0.999201393685791,1,0.1031126112621798,DNAm and RNAseq,0.590001087684282,0.6335435786643281,0.850629838083432
WP_LEPTIN_AND_ADIPONECTIN,9,0.590280007500097,0.305136866272235,0.6413586413586414,0.999201393685791,1,0.7091994656397467,DNAm and SNP,0.590280007500097,0.6339483605034653,0.8507701114667537
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,11,0.591513510282193,0.792746143876604,0.2707292707292707,0.999201393685791,1,0.3759686392039333,RNAseq and SNP,0.591513510282193,0.6357374649043163,0.8524804188992691
REACTOME_DNA_DAMAGE_REVERSAL,8,0.591577466470662,1,0.2007992007992008,0.999201393685791,1,0.3046942345281927,RNAseq and SNP,0.591577466470662,0.6358301832485306,0.8524804188992691
REACTOME_SYNTHESIS_OF_KETONE_BODIES,8,0.995420063944566,0.591781209297004,0.15784215784215783,0.999201393685791,1,0.2584779382467244,DNAm and RNAseq,0.591781209297004,0.6361255226096204,0.8524804188992691
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE,17,0.646207502694055,0.592199595070488,0.07892107892107893,0.999201393685791,1,0.16296167389461852,DNAm and RNAseq,0.592199595070488,0.6367318583630873,0.8528895294291378
REACTOME_KILLING_MECHANISMS,11,0.592441449312686,0.747665420806307,0.07492507492507493,0.999201393685791,1,0.1580511818784343,RNAseq and SNP,0.592441449312686,0.6370822716626989,0.852952726918744
REACTOME_PROTEIN_LOCALIZATION,152,0.592647800112832,0.842831306572116,3.9185032804540666e-7,0.999201393685791,1,8.272259741924145e-5,RNAseq and SNP,0.592647800112832,0.6373811941005935,0.852952726918744
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,11,0.279219661368597,0.838709313440838,0.5934065934065934,0.999201393685791,1,0.6668468382074094,RNAseq and SNP,0.5934065934065934,0.6384799839696591,0.854019733043458
REACTOME_NGF_STIMULATED_TRANSCRIPTION,38,0.729036181681562,0.593874235920416,0.0081455205349003,0.999201393685791,1,0.03904612466222089,DNAm and RNAseq,0.593874235920416,0.6391568444724811,0.8545216330299853
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS,7,0.50515631819231,1,0.5944055944055944,0.999201393685791,1,0.6677046189338021,RNAseq and SNP,0.5944055944055944,0.6399256277000909,0.8551458977709233
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,34,0.594866621171738,0.826335954806467,0.02597402597402597,0.999201393685791,1,0.08317779510620485,RNAseq and SNP,0.594866621171738,0.6405923940856533,0.8556333109121432
BIOCARTA_DSP_PATHWAY,8,0.595110073680019,1,0.5454545454545454,0.999201393685791,1,0.6266312762663127,RNAseq and SNP,0.595110073680019,0.6409443931213455,0.855700030967376
REACTOME_CA2_PATHWAY,62,0.980265983539599,0.595646273179572,0.05294705294705294,0.999201393685791,1,0.1261555937754424,DNAm and RNAseq,0.595646273179572,0.6417194254654847,0.8561468202054313
BIOCARTA_CCR5_PATHWAY,16,0.595759789270069,0.627165415499759,0.11688311688311688,0.999201393685791,1,0.21199095398839315,RNAseq and SNP,0.595759789270069,0.6418834613894585,0.8561468202054313
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT,18,0.460909219038564,0.733571341527356,0.5964035964035964,0.999201393685791,1,0.6691530251926292,RNAseq and SNP,0.5964035964035964,0.6428135113825049,0.856426643394921
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,23,0.125176129132595,0.942179299332768,0.5964035964035964,0.947424282615986,1,0.6691530251926292,RNAseq and SNP,0.5964035964035964,0.6428135113825049,0.856426643394921
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA,5,0.596532844043351,1,0.3876123876123876,0.999201393685791,1,0.4848149642851629,RNAseq and SNP,0.596532844043351,0.6430001660787141,0.856426643394921
BIOCARTA_PKC_PATHWAY,7,0.751659245623854,0.59737078571475,0.00113210881573486,0.999201393685791,1,0.0107626317952244,DNAm and RNAseq,0.59737078571475,0.6442098201188808,0.8565665000729561
BIOCARTA_LDL_PATHWAY,6,0.248609287520313,1,0.5974025974025974,0.999201393685791,1,0.6697433947137152,RNAseq and SNP,0.5974025974025974,0.644255727406343,0.8565665000729561
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION,6,0.758388980248952,0.597446870061512,0.13686313686313686,0.999201393685791,1,0.23301278048874205,DNAm and RNAseq,0.597446870061512,0.6443196150901022,0.8565665000729561
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,10,0.597477061397658,1,0.07092907092907093,0.999201393685791,1,0.15199853096978663,RNAseq and SNP,0.597477061397658,0.6443631813992272,0.8565665000729561
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,12,0.597652926980028,0.895122358809784,0.3276723276723277,0.999201393685791,1,0.4285760407644064,RNAseq and SNP,0.597652926980028,0.644616935459069,0.8565665000729561
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT,25,0.838522917017317,0.271003694391921,0.5984015984015985,0.999201393685791,0.981578776384864,0.6703328304751793,DNAm and RNAseq,0.5984015984015985,0.645696776933173,0.8575991416088509
REACTOME_SODIUM_PROTON_EXCHANGERS,7,0.707890539904732,0.599462912849174,0.5604395604395604,0.999201393685791,1,0.6389236518009154,DNAm and RNAseq,0.599462912849174,0.647226421735105,0.8592279535030706
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,31,0.727196837168204,0.600222544053336,0.05694305694305694,0.999201393685791,1,0.1316895349548411,DNAm and RNAseq,0.600222544053336,0.648320433699247,0.859809970068208
WP_RIBOFLAVIN_AND_COQ_DISORDERS,14,0.366729823758976,1,0.6003996003996004,0.999201393685791,1,0.6720395369150802,RNAseq and SNP,0.6003996003996004,0.6485753286395202,0.859809970068208
REACTOME_UBIQUINOL_BIOSYNTHESIS,8,0.437467331884603,1,0.6003996003996004,0.999201393685791,1,0.6720395369150802,RNAseq and SNP,0.6003996003996004,0.6485753286395202,0.859809970068208
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,42,0.721884379525369,0.600886152969973,0.00170275482641134,0.999201393685791,1,0.01431425644873395,DNAm and RNAseq,0.600886152969973,0.649275587724776,0.860335706278901
REACTOME_NTRK2_ACTIVATES_RAC1,5,0.254382008571869,0.60195195263409,0.8911088911088911,0.999201393685791,1,0.9166708382394656,DNAm and SNP,0.60195195263409,0.6508085108472941,0.8615780382505729
WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES,9,0.647674237705394,0.602201200785445,0.02697302697302697,0.999201393685791,1,0.0851890584332056,DNAm and RNAseq,0.602201200785445,0.6511668006292123,0.8615780382505729
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,23,0.602289027044453,0.872519078372415,0.27172827172827174,0.999201393685791,1,0.3768018569780685,RNAseq and SNP,0.602289027044453,0.6512930311697487,0.8615780382505729
WP_GASTRIC_CANCER_NETWORK_1,28,0.602384078540133,0.617221328887446,0.5874125874125874,0.999201393685791,1,0.661422837893426,RNAseq and SNP,0.602384078540133,0.6514296356981035,0.8615780382505729
"NABA_ECM_GLYCOPROTEINS",185,0.877483641351224,0.602635612493831,0.00435018850707648,0.999201393685791,1,0.02638990158575521,DNAm and RNAseq,0.602635612493831,0.6517910775028682,0.861653813609718
