Sample,simRun,simType
TCGA.A6.6650,075,B
TCGA.A6.6651,075,A
TCGA.A6.6652,075,B
TCGA.A6.6653,075,B
TCGA.A6.6654,075,B
TCGA.A6.6780,075,A
TCGA.A6.6781,075,A
TCGA.A6.6782,075,A
TCGA.A6.A565,075,B
TCGA.A6.A566,075,B
TCGA.A6.A567,075,A
TCGA.A6.A56B,075,B
TCGA.A6.A5ZU,075,A
TCGA.AA.3488,075,A
TCGA.AA.3489,075,B
TCGA.AA.3492,075,A
TCGA.AA.3494,075,A
TCGA.AA.3495,075,A
TCGA.AA.3502,075,B
TCGA.AA.3509,075,A
TCGA.AA.3510,075,A
TCGA.AA.3511,075,B
TCGA.AA.3514,075,B
TCGA.AA.3517,075,A
TCGA.AA.3518,075,B
TCGA.AA.3519,075,A
TCGA.AA.3526,075,B
TCGA.AA.3532,075,B
TCGA.AA.3534,075,B
TCGA.AA.3538,075,A
TCGA.AA.3542,075,B
TCGA.AA.3544,075,B
TCGA.AA.3548,075,A
TCGA.AA.3549,075,B
TCGA.AA.3553,075,B
TCGA.AA.3555,075,A
TCGA.AA.3558,075,B
TCGA.AA.3561,075,B
TCGA.AA.3655,075,A
TCGA.AA.3660,075,A
TCGA.AA.3663,075,A
TCGA.AA.3664,075,A
TCGA.AA.3666,075,B
TCGA.AA.3667,075,A
TCGA.AA.3673,075,A
TCGA.AA.3675,075,B
TCGA.AA.3678,075,B
TCGA.AA.3679,075,A
TCGA.AA.3680,075,A
TCGA.AA.3681,075,B
TCGA.AA.3685,075,B
TCGA.AA.3696,075,A
TCGA.AA.3710,075,B
TCGA.AA.3811,075,A
TCGA.AA.3812,075,A
TCGA.AA.3815,075,A
TCGA.AA.3818,075,B
TCGA.AA.3819,075,A
TCGA.AA.3821,075,B
TCGA.AA.3831,075,A
TCGA.AA.3833,075,B
TCGA.AA.3837,075,B
TCGA.AA.3841,075,A
TCGA.AA.3842,075,A
TCGA.AA.3846,075,A
TCGA.AA.3848,075,B
TCGA.AA.3851,075,B
TCGA.AA.3854,075,B
TCGA.AA.3855,075,A
TCGA.AA.3856,075,B
TCGA.AA.3858,075,B
TCGA.AA.3861,075,B
TCGA.AA.3864,075,A
TCGA.AA.3866,075,B
TCGA.AA.3869,075,B
TCGA.AA.3875,075,B
TCGA.AA.3877,075,A
TCGA.AA.3930,075,B
TCGA.AA.3941,075,A
TCGA.AA.3947,075,B
TCGA.AA.3949,075,B
TCGA.AA.3955,075,A
TCGA.AA.3956,075,A
TCGA.AA.3966,075,A
TCGA.AA.3967,075,B
TCGA.AA.3968,075,B
TCGA.AA.3970,075,B
TCGA.AA.3971,075,B
TCGA.AA.3973,075,B
TCGA.AA.3975,075,A
TCGA.AA.3977,075,A
TCGA.AA.3980,075,B
TCGA.AA.3982,075,A
TCGA.AA.3989,075,A
TCGA.AA.3994,075,B
TCGA.AA.A004,075,A
TCGA.AA.A00A,075,A
TCGA.AA.A00D,075,A
TCGA.AA.A00E,075,B
TCGA.AA.A00F,075,B
TCGA.AA.A00J,075,B
TCGA.AA.A00K,075,A
TCGA.AA.A00N,075,B
TCGA.AA.A00O,075,B
TCGA.AA.A00Q,075,B
TCGA.AA.A00R,075,A
TCGA.AA.A00U,075,A
TCGA.AA.A00W,075,B
TCGA.AA.A010,075,B
TCGA.AA.A017,075,B
TCGA.AA.A01C,075,B
TCGA.AA.A01D,075,A
TCGA.AA.A01F,075,B
TCGA.AA.A01G,075,B
TCGA.AA.A01I,075,B
TCGA.AA.A01K,075,A
TCGA.AA.A01P,075,A
TCGA.AA.A01Q,075,B
TCGA.AA.A01R,075,A
TCGA.AA.A01S,075,A
TCGA.AA.A01T,075,A
TCGA.AA.A01V,075,B
TCGA.AA.A01X,075,B
TCGA.AA.A01Z,075,A
TCGA.AA.A029,075,A
TCGA.AA.A02E,075,B
TCGA.AA.A02F,075,B
TCGA.AA.A02H,075,B
TCGA.AA.A02J,075,A
TCGA.AA.A02K,075,B
TCGA.AA.A02R,075,B
TCGA.AA.A02W,075,A
TCGA.AA.A02Y,075,A
TCGA.AA.A03F,075,A
TCGA.AA.A03J,075,B
TCGA.AD.5900,075,A
TCGA.AD.6889,075,A
TCGA.AD.6890,075,A
TCGA.AD.6899,075,B
TCGA.AD.6901,075,A
TCGA.AD.6963,075,A
TCGA.AD.6965,075,A
TCGA.AD.A5EK,075,B
TCGA.AU.3779,075,A
TCGA.AU.6004,075,A
TCGA.AY.4070,075,B
TCGA.AY.5543,075,A
TCGA.AY.6197,075,A
TCGA.AY.6386,075,A
TCGA.AY.A54L,075,B
TCGA.AY.A69D,075,B
TCGA.AY.A71X,075,A
TCGA.AY.A8YK,075,B
TCGA.AZ.4308,075,A
TCGA.AZ.4315,075,A
TCGA.AZ.4323,075,B
TCGA.AZ.4614,075,B
TCGA.AZ.4615,075,B
TCGA.AZ.4616,075,A
TCGA.AZ.4682,075,A
TCGA.AZ.4684,075,A
TCGA.AZ.5403,075,A
TCGA.AZ.5407,075,A
TCGA.AZ.6598,075,B
TCGA.AZ.6599,075,A
TCGA.AZ.6600,075,A
TCGA.AZ.6603,075,B
TCGA.AZ.6605,075,A
TCGA.AZ.6606,075,A
TCGA.AZ.6607,075,B
TCGA.CA.5254,075,B
TCGA.CA.5255,075,B
TCGA.CA.5256,075,A
TCGA.CA.5796,075,A
TCGA.CA.5797,075,A
TCGA.CA.6715,075,A
TCGA.CA.6716,075,A
TCGA.CA.6717,075,A
TCGA.CA.6718,075,B
TCGA.CA.6719,075,B
TCGA.CK.4947,075,A
TCGA.CK.4948,075,A
TCGA.CK.4950,075,B
TCGA.CK.4951,075,B
TCGA.CK.4952,075,A
TCGA.CK.5913,075,A
TCGA.CK.5914,075,A
TCGA.CK.5916,075,B
TCGA.CK.6747,075,A
TCGA.CK.6748,075,A
TCGA.CK.6751,075,B
TCGA.CM.4743,075,A
TCGA.CM.4744,075,A
TCGA.CM.4746,075,B
TCGA.CM.4747,075,B
TCGA.CM.4748,075,B
TCGA.CM.4750,075,A
TCGA.CM.4751,075,B
TCGA.CM.4752,075,B
TCGA.CM.5341,075,B
TCGA.CM.5344,075,A
TCGA.CM.5348,075,B
TCGA.CM.5349,075,A
TCGA.CM.5860,075,A
TCGA.CM.5861,075,B
TCGA.CM.5862,075,A
TCGA.CM.5863,075,A
TCGA.CM.5864,075,B
TCGA.CM.5868,075,B
TCGA.CM.6161,075,B
TCGA.CM.6162,075,B
TCGA.CM.6163,075,A
TCGA.CM.6164,075,A
TCGA.CM.6165,075,B
TCGA.CM.6166,075,B
TCGA.CM.6167,075,A
TCGA.CM.6168,075,A
TCGA.CM.6169,075,B
TCGA.CM.6170,075,B
TCGA.CM.6171,075,A
TCGA.CM.6172,075,B
TCGA.CM.6674,075,A
TCGA.CM.6675,075,B
TCGA.CM.6676,075,B
TCGA.CM.6677,075,B
TCGA.CM.6678,075,B
TCGA.CM.6679,075,B
TCGA.CM.6680,075,A
TCGA.D5.5537,075,A
TCGA.D5.5538,075,B
TCGA.D5.5539,075,B
TCGA.D5.5540,075,A
TCGA.D5.5541,075,B
TCGA.D5.6529,075,A
TCGA.D5.6530,075,B
TCGA.D5.6531,075,B
TCGA.D5.6532,075,B
TCGA.D5.6533,075,A
TCGA.D5.6534,075,B
TCGA.D5.6535,075,A
TCGA.D5.6536,075,A
TCGA.D5.6537,075,B
TCGA.D5.6538,075,B
TCGA.D5.6539,075,A
TCGA.D5.6540,075,A
TCGA.D5.6541,075,A
TCGA.D5.6898,075,B
TCGA.D5.6920,075,B
TCGA.D5.6922,075,B
TCGA.D5.6923,075,A
TCGA.D5.6924,075,B
TCGA.D5.6926,075,A
TCGA.D5.6927,075,A
TCGA.D5.6928,075,A
TCGA.D5.6929,075,A
TCGA.D5.6930,075,A
TCGA.D5.6931,075,A
TCGA.D5.6932,075,B
TCGA.D5.7000,075,B
TCGA.DM.A0X9,075,B
TCGA.DM.A0XD,075,B
TCGA.DM.A0XF,075,B
TCGA.DM.A1D0,075,B
TCGA.DM.A1D4,075,A
TCGA.DM.A1D6,075,B
TCGA.DM.A1D7,075,B
TCGA.DM.A1D8,075,B
TCGA.DM.A1D9,075,B
TCGA.DM.A1DA,075,B
TCGA.DM.A1DB,075,A
TCGA.DM.A1HA,075,B
TCGA.DM.A1HB,075,A
TCGA.DM.A280,075,B
TCGA.DM.A282,075,A
TCGA.DM.A288,075,A
TCGA.DM.A28A,075,B
TCGA.DM.A28C,075,A
TCGA.DM.A28E,075,B
TCGA.DM.A28F,075,B
TCGA.DM.A28G,075,A
TCGA.DM.A28H,075,A
TCGA.DM.A28K,075,B
TCGA.DM.A28M,075,B
TCGA.F4.6459,075,A
TCGA.F4.6460,075,B
TCGA.F4.6461,075,A
TCGA.F4.6463,075,B
TCGA.F4.6569,075,A
TCGA.F4.6570,075,B
TCGA.F4.6703,075,B
TCGA.F4.6704,075,B
TCGA.F4.6805,075,B
TCGA.F4.6806,075,B
TCGA.F4.6807,075,A
TCGA.F4.6808,075,A
TCGA.F4.6809,075,A
TCGA.F4.6855,075,A
TCGA.F4.6856,075,B
TCGA.G4.6293,075,B
TCGA.G4.6295,075,A
TCGA.G4.6297,075,B
TCGA.G4.6299,075,B
TCGA.G4.6302,075,B
TCGA.G4.6303,075,B
TCGA.G4.6304,075,A
TCGA.G4.6306,075,B
TCGA.G4.6307,075,B
TCGA.G4.6309,075,A
TCGA.G4.6311,075,A
TCGA.G4.6315,075,B
TCGA.G4.6317,075,A
TCGA.G4.6320,075,B
TCGA.G4.6322,075,A
TCGA.G4.6323,075,A
TCGA.G4.6626,075,B
TCGA.G4.6627,075,B
TCGA.NH.A50T,075,A
TCGA.NH.A50U,075,B
TCGA.NH.A50V,075,A
TCGA.NH.A5IV,075,B
TCGA.NH.A6GA,075,B
TCGA.NH.A6GB,075,B
TCGA.NH.A6GC,075,B
TCGA.NH.A8F8,075,B
TCGA.QG.A5YV,075,B
TCGA.QG.A5YW,075,B
TCGA.QG.A5YX,075,B
TCGA.QG.A5Z1,075,B
TCGA.QG.A5Z2,075,A
TCGA.QL.A97D,075,B
TCGA.RU.A8FL,075,A
TCGA.SS.A7HO,075,B
TCGA.T9.A92H,075,B
TCGA.WS.AB45,075,A
TCGA.AF.2687,075,A
TCGA.AF.2689,075,B
TCGA.AF.2690,075,A
TCGA.AF.2691,075,A
TCGA.AF.2692,075,A
TCGA.AF.2693,075,B
TCGA.AF.3400,075,B
TCGA.AF.3911,075,B
TCGA.AF.3914,075,A
TCGA.AF.4110,075,B
TCGA.AF.5654,075,A
TCGA.AF.6136,075,B
TCGA.AF.6655,075,B
TCGA.AF.6672,075,A
TCGA.AF.A56K,075,A
TCGA.AF.A56L,075,A
TCGA.AF.A56N,075,B
TCGA.AG.3574,075,B
TCGA.AG.3575,075,B
TCGA.AG.3578,075,B
TCGA.AG.3581,075,A
TCGA.AG.3582,075,B
TCGA.AG.3583,075,A
TCGA.AG.3584,075,B
TCGA.AG.3586,075,A
TCGA.AG.3587,075,A
TCGA.AG.3591,075,A
TCGA.AG.3592,075,A
TCGA.AG.3593,075,A
TCGA.AG.3594,075,B
TCGA.AG.3598,075,B
TCGA.AG.3599,075,B
TCGA.AG.3600,075,B
TCGA.AG.3605,075,A
TCGA.AG.3608,075,A
TCGA.AG.3609,075,B
TCGA.AG.3725,075,A
TCGA.AG.3726,075,B
TCGA.AG.3727,075,A
TCGA.AG.3728,075,B
TCGA.AG.3731,075,B
TCGA.AG.3732,075,B
TCGA.AG.3742,075,B
TCGA.AG.3878,075,A
TCGA.AG.3881,075,B
TCGA.AG.3882,075,B
TCGA.AG.3883,075,A
TCGA.AG.3885,075,B
TCGA.AG.3887,075,A
TCGA.AG.3891,075,A
TCGA.AG.3892,075,A
TCGA.AG.3893,075,A
TCGA.AG.3894,075,B
TCGA.AG.3896,075,B
TCGA.AG.3898,075,A
TCGA.AG.3901,075,A
TCGA.AG.3902,075,A
TCGA.AG.3906,075,A
TCGA.AG.3909,075,A
TCGA.AG.3999,075,B
TCGA.AG.4001,075,B
TCGA.AG.4005,075,B
TCGA.AG.4007,075,A
TCGA.AG.4009,075,A
TCGA.AG.4021,075,B
TCGA.AG.4022,075,A
TCGA.AG.A002,075,B
TCGA.AG.A008,075,A
TCGA.AG.A00C,075,B
TCGA.AG.A00Y,075,A
TCGA.AG.A011,075,A
TCGA.AG.A016,075,B
TCGA.AG.A01J,075,A
TCGA.AG.A020,075,B
TCGA.AG.A025,075,B
TCGA.AG.A026,075,B
TCGA.AG.A02G,075,A
TCGA.AG.A02N,075,B
TCGA.AG.A02X,075,A
TCGA.AG.A032,075,A
TCGA.AG.A036,075,B
TCGA.AH.6544,075,A
TCGA.AH.6547,075,B
TCGA.AH.6549,075,B
TCGA.AH.6643,075,A
TCGA.AH.6644,075,B
TCGA.AH.6897,075,B
TCGA.AH.6903,075,B
TCGA.CI.6619,075,A
TCGA.CI.6620,075,A
TCGA.CI.6621,075,A
TCGA.CI.6622,075,A
TCGA.CI.6623,075,A
TCGA.CI.6624,075,A
TCGA.CL.5917,075,B
TCGA.CL.5918,075,A
TCGA.DC.4745,075,A
TCGA.DC.4749,075,B
TCGA.DC.5337,075,A
TCGA.DC.5869,075,A
TCGA.DC.6154,075,A
TCGA.DC.6155,075,A
TCGA.DC.6156,075,A
TCGA.DC.6157,075,B
TCGA.DC.6158,075,A
TCGA.DC.6160,075,B
TCGA.DC.6681,075,A
TCGA.DC.6682,075,A
TCGA.DC.6683,075,B
TCGA.DT.5265,075,B
TCGA.DY.A0XA,075,A
TCGA.DY.A1DC,075,B
TCGA.DY.A1DD,075,A
TCGA.DY.A1DE,075,A
TCGA.DY.A1DF,075,A
TCGA.DY.A1DG,075,B
TCGA.DY.A1H8,075,B
TCGA.EF.5830,075,B
TCGA.EF.5831,075,B
TCGA.EI.6506,075,A
TCGA.EI.6507,075,A
TCGA.EI.6508,075,A
TCGA.EI.6509,075,B
TCGA.EI.6510,075,B
TCGA.EI.6511,075,A
TCGA.EI.6512,075,B
TCGA.EI.6513,075,A
TCGA.EI.6514,075,A
TCGA.EI.6881,075,B
TCGA.EI.6882,075,B
TCGA.EI.6883,075,A
TCGA.EI.6884,075,B
TCGA.EI.6885,075,A
TCGA.EI.6917,075,A
TCGA.EI.7002,075,B
TCGA.EI.7004,075,B
TCGA.F5.6464,075,B
TCGA.F5.6465,075,A
TCGA.F5.6571,075,A
TCGA.F5.6702,075,B
TCGA.F5.6811,075,A
TCGA.F5.6812,075,A
TCGA.F5.6813,075,A
TCGA.F5.6814,075,B
TCGA.F5.6861,075,A
TCGA.F5.6863,075,A
TCGA.F5.6864,075,B
TCGA.G5.6572,075,B
TCGA.5M.AAT5,075,B
TCGA.5M.AATA,075,A
TCGA.AA.3521,075,B
TCGA.AA.3527,075,B
TCGA.AA.3529,075,A
TCGA.AA.3672,075,B
TCGA.AA.3684,075,A
TCGA.AA.3693,075,B
TCGA.AA.3695,075,B
TCGA.AA.3712,075,B
TCGA.AA.3814,075,B
TCGA.AA.3845,075,B
TCGA.AA.3850,075,B
TCGA.AA.3852,075,A
TCGA.AA.3872,075,B
TCGA.AA.3984,075,B
TCGA.AA.A022,075,A
TCGA.AA.A02O,075,B
TCGA.AD.A5EJ,075,B
TCGA.AG.3601,075,B
TCGA.AG.3602,075,A
TCGA.AG.4015,075,A
TCGA.AG.A01L,075,B
TCGA.AG.A01W,075,A
TCGA.AG.A01Y,075,A
TCGA.AM.5820,075,A
TCGA.AM.5821,075,A
TCGA.AY.4071,075,B
TCGA.AY.6196,075,A
TCGA.CK.5915,075,A
TCGA.CK.6746,075,A
TCGA.CL.4957,075,A
TCGA.F4.6854,075,A
TCGA.F5.6810,075,A
TCGA.A6.2677,076,A
TCGA.A6.2681,076,A
TCGA.A6.2682,076,A
TCGA.A6.4105,076,A
TCGA.A6.6649,076,B
TCGA.AA.3496,076,B
TCGA.AA.3506,076,A
TCGA.AA.3516,076,B
TCGA.AA.3520,076,A
TCGA.AA.3522,076,B
TCGA.AA.3524,076,A
TCGA.AA.3525,076,A
TCGA.AA.3530,076,A
TCGA.AA.3531,076,A
TCGA.AA.3543,076,A
TCGA.AA.3552,076,A
TCGA.AA.3554,076,B
TCGA.AA.3556,076,B
TCGA.AA.3560,076,A
TCGA.AA.3562,076,B
TCGA.AA.3662,076,B
TCGA.AA.3688,076,B
TCGA.AA.3692,076,B
TCGA.AA.3697,076,A
TCGA.AA.3713,076,B
TCGA.AA.3715,076,B
TCGA.AA.3844,076,A
TCGA.AA.3860,076,A
TCGA.AA.3862,076,A
TCGA.AA.3867,076,B
TCGA.AA.3870,076,A
TCGA.AA.3939,076,B
TCGA.AA.3950,076,A
TCGA.AA.3952,076,A
TCGA.AA.3972,076,B
TCGA.AA.3976,076,B
TCGA.AA.3979,076,B
TCGA.AA.3986,076,A
TCGA.AA.A00L,076,A
TCGA.AA.A00Z,076,A
TCGA.AA.A024,076,B
TCGA.AD.6548,076,B
TCGA.AD.6888,076,B
TCGA.AD.6895,076,A
TCGA.AD.6964,076,A
TCGA.AZ.4313,076,B
TCGA.AZ.4681,076,B
TCGA.AZ.6601,076,B
TCGA.AZ.6608,076,B
TCGA.CK.5912,076,A
TCGA.DM.A285,076,B
TCGA.G4.6294,076,B
TCGA.G4.6298,076,B
TCGA.G4.6310,076,A
TCGA.G4.6314,076,A
TCGA.G4.6321,076,A
TCGA.G4.6586,076,A
TCGA.G4.6588,076,B
TCGA.G4.6625,076,B
TCGA.G4.6628,076,B
TCGA.NH.A8F7,076,B
TCGA.AF.3913,076,B
TCGA.AG.3580,076,A
TCGA.AG.3611,076,B
TCGA.AG.3612,076,B
TCGA.AG.3890,076,B
TCGA.AG.4008,076,A
TCGA.AG.A00H,076,B
TCGA.AG.A014,076,A
TCGA.AG.A015,076,B
TCGA.AG.A01N,076,A
TCGA.AG.A023,076,A
TCGA.BM.6198,076,A
TCGA.G5.6233,076,B
TCGA.G5.6235,076,A
TCGA.G5.6641,076,A
TCGA.3L.AA1B,076,B
TCGA.4N.A93T,076,A
TCGA.4T.AA8H,076,B
TCGA.5M.AAT4,076,B
TCGA.5M.AAT6,076,B
TCGA.5M.AATE,076,B
TCGA.A6.2671,076,B
TCGA.A6.2672,076,A
TCGA.A6.2674,076,A
TCGA.A6.2675,076,B
TCGA.A6.2676,076,B
TCGA.A6.2678,076,B
TCGA.A6.2679,076,A
TCGA.A6.2680,076,A
TCGA.A6.2683,076,B
TCGA.A6.2684,076,B
TCGA.A6.2685,076,A
TCGA.A6.2686,076,A
TCGA.A6.3807,076,B
TCGA.A6.3808,076,A
TCGA.A6.3809,076,A
TCGA.A6.3810,076,A
TCGA.A6.4107,076,A
TCGA.A6.5656,076,A
TCGA.A6.5657,076,A
TCGA.A6.5659,076,A
TCGA.A6.5660,076,A
TCGA.A6.5661,076,A
TCGA.A6.5662,076,B
TCGA.A6.5664,076,A
TCGA.A6.5665,076,A
TCGA.A6.5666,076,A
TCGA.A6.5667,076,B
TCGA.A6.6137,076,B
TCGA.A6.6138,076,B
TCGA.A6.6140,076,A
TCGA.A6.6141,076,A
TCGA.A6.6142,076,A
TCGA.A6.6648,076,A
TCGA.A6.6650,076,A
TCGA.A6.6651,076,B
TCGA.A6.6652,076,B
TCGA.A6.6653,076,A
TCGA.A6.6654,076,B
TCGA.A6.6780,076,A
TCGA.A6.6781,076,A
TCGA.A6.6782,076,B
TCGA.A6.A565,076,B
TCGA.A6.A566,076,B
TCGA.A6.A567,076,B
TCGA.A6.A56B,076,A
TCGA.A6.A5ZU,076,B
TCGA.AA.3488,076,B
TCGA.AA.3489,076,A
TCGA.AA.3492,076,A
TCGA.AA.3494,076,B
TCGA.AA.3495,076,A
TCGA.AA.3502,076,A
TCGA.AA.3509,076,A
TCGA.AA.3510,076,B
TCGA.AA.3511,076,B
TCGA.AA.3514,076,A
TCGA.AA.3517,076,B
TCGA.AA.3518,076,B
TCGA.AA.3519,076,A
TCGA.AA.3526,076,B
TCGA.AA.3532,076,B
TCGA.AA.3534,076,A
TCGA.AA.3538,076,B
TCGA.AA.3542,076,B
TCGA.AA.3544,076,A
TCGA.AA.3548,076,A
TCGA.AA.3549,076,A
TCGA.AA.3553,076,B
TCGA.AA.3555,076,B
TCGA.AA.3558,076,A
TCGA.AA.3561,076,B
TCGA.AA.3655,076,B
TCGA.AA.3660,076,A
TCGA.AA.3663,076,A
TCGA.AA.3664,076,A
TCGA.AA.3666,076,B
TCGA.AA.3667,076,B
TCGA.AA.3673,076,B
TCGA.AA.3675,076,B
TCGA.AA.3678,076,A
TCGA.AA.3679,076,A
TCGA.AA.3680,076,B
TCGA.AA.3681,076,B
TCGA.AA.3685,076,B
TCGA.AA.3696,076,B
TCGA.AA.3710,076,A
TCGA.AA.3811,076,B
TCGA.AA.3812,076,B
TCGA.AA.3815,076,A
TCGA.AA.3818,076,A
TCGA.AA.3819,076,A
TCGA.AA.3821,076,A
TCGA.AA.3831,076,B
TCGA.AA.3833,076,A
TCGA.AA.3837,076,A
TCGA.AA.3841,076,A
TCGA.AA.3842,076,B
TCGA.AA.3846,076,A
TCGA.AA.3848,076,A
TCGA.AA.3851,076,B
TCGA.AA.3854,076,B
TCGA.AA.3855,076,B
TCGA.AA.3856,076,A
TCGA.AA.3858,076,A
TCGA.AA.3861,076,B
TCGA.AA.3864,076,B
TCGA.AA.3866,076,A
TCGA.AA.3869,076,B
TCGA.AA.3875,076,B
TCGA.AA.3877,076,A
TCGA.AA.3930,076,B
TCGA.AA.3941,076,B
TCGA.AA.3947,076,B
TCGA.AA.3949,076,A
TCGA.AA.3955,076,A
TCGA.AA.3956,076,A
TCGA.AA.3966,076,A
TCGA.AA.3967,076,B
TCGA.AA.3968,076,A
TCGA.AA.3970,076,A
TCGA.AA.3971,076,A
TCGA.AA.3973,076,B
TCGA.AA.3975,076,A
TCGA.AA.3977,076,B
TCGA.AA.3980,076,A
TCGA.AA.3982,076,B
TCGA.AA.3989,076,B
TCGA.AA.3994,076,B
TCGA.AA.A004,076,B
TCGA.AA.A00A,076,B
TCGA.AA.A00D,076,B
TCGA.AA.A00E,076,B
TCGA.AA.A00F,076,B
TCGA.AA.A00J,076,A
TCGA.AA.A00K,076,B
TCGA.AA.A00N,076,B
TCGA.AA.A00O,076,B
TCGA.AA.A00Q,076,A
TCGA.AA.A00R,076,A
TCGA.AA.A00U,076,A
TCGA.AA.A00W,076,A
TCGA.AA.A010,076,A
TCGA.AA.A017,076,A
TCGA.AA.A01C,076,A
TCGA.AA.A01D,076,A
TCGA.AA.A01F,076,A
TCGA.AA.A01G,076,A
TCGA.AA.A01I,076,B
TCGA.AA.A01K,076,B
TCGA.AA.A01P,076,A
TCGA.AA.A01Q,076,A
TCGA.AA.A01R,076,A
TCGA.AA.A01S,076,B
TCGA.AA.A01T,076,A
TCGA.AA.A01V,076,A
TCGA.AA.A01X,076,A
TCGA.AA.A01Z,076,B
TCGA.AA.A029,076,B
TCGA.AA.A02E,076,B
TCGA.AA.A02F,076,B
TCGA.AA.A02H,076,B
TCGA.AA.A02J,076,B
TCGA.AA.A02K,076,A
TCGA.AA.A02R,076,A
TCGA.AA.A02W,076,A
TCGA.AA.A02Y,076,A
TCGA.AA.A03F,076,B
TCGA.AA.A03J,076,B
TCGA.AD.5900,076,A
TCGA.AD.6889,076,B
TCGA.AD.6890,076,B
TCGA.AD.6899,076,B
TCGA.AD.6901,076,A
TCGA.AD.6963,076,A
TCGA.AD.6965,076,B
TCGA.AD.A5EK,076,B
TCGA.AU.3779,076,A
TCGA.AU.6004,076,B
TCGA.AY.4070,076,B
TCGA.AY.5543,076,A
TCGA.AY.6197,076,B
TCGA.AY.6386,076,B
TCGA.AY.A54L,076,B
TCGA.AY.A69D,076,A
TCGA.AY.A71X,076,A
TCGA.AY.A8YK,076,B
TCGA.AZ.4308,076,B
TCGA.AZ.4315,076,B
TCGA.AZ.4323,076,B
TCGA.AZ.4614,076,A
TCGA.AZ.4615,076,B
TCGA.AZ.4616,076,B
TCGA.AZ.4682,076,A
TCGA.AZ.4684,076,B
TCGA.AZ.5403,076,B
TCGA.AZ.5407,076,A
TCGA.AZ.6598,076,A
TCGA.AZ.6599,076,A
TCGA.AZ.6600,076,A
TCGA.AZ.6603,076,A
TCGA.AZ.6605,076,B
TCGA.AZ.6606,076,A
TCGA.AZ.6607,076,A
TCGA.CA.5254,076,A
TCGA.CA.5255,076,B
TCGA.CA.5256,076,B
TCGA.CA.5796,076,B
TCGA.CA.5797,076,A
TCGA.CA.6715,076,A
TCGA.CA.6716,076,A
TCGA.CA.6717,076,B
TCGA.CA.6718,076,A
TCGA.CA.6719,076,A
TCGA.CK.4947,076,A
TCGA.CK.4948,076,A
TCGA.CK.4950,076,A
TCGA.CK.4951,076,A
TCGA.CK.4952,076,A
TCGA.CK.5913,076,B
TCGA.CK.5914,076,A
TCGA.CK.5916,076,A
TCGA.CK.6747,076,A
TCGA.CK.6748,076,A
TCGA.CK.6751,076,B
TCGA.CM.4743,076,B
TCGA.CM.4744,076,A
TCGA.CM.4746,076,A
TCGA.CM.4747,076,A
TCGA.CM.4748,076,A
TCGA.CM.4750,076,B
TCGA.CM.4751,076,B
TCGA.CM.4752,076,A
TCGA.CM.5341,076,A
TCGA.CM.5344,076,A
TCGA.CM.5348,076,A
TCGA.CM.5349,076,A
TCGA.CM.5860,076,B
TCGA.CM.5861,076,B
TCGA.CM.5862,076,A
TCGA.CM.5863,076,A
TCGA.CM.5864,076,B
TCGA.CM.5868,076,A
TCGA.CM.6161,076,A
TCGA.CM.6162,076,B
TCGA.CM.6163,076,A
TCGA.CM.6164,076,A
TCGA.CM.6165,076,A
TCGA.CM.6166,076,A
TCGA.CM.6167,076,A
TCGA.CM.6168,076,A
TCGA.CM.6169,076,B
TCGA.CM.6170,076,A
TCGA.CM.6171,076,B
TCGA.CM.6172,076,A
TCGA.CM.6674,076,B
TCGA.CM.6675,076,A
TCGA.CM.6676,076,A
TCGA.CM.6677,076,B
TCGA.CM.6678,076,A
TCGA.CM.6679,076,B
TCGA.CM.6680,076,A
TCGA.D5.5537,076,B
TCGA.D5.5538,076,B
TCGA.D5.5539,076,A
TCGA.D5.5540,076,A
TCGA.D5.5541,076,A
TCGA.D5.6529,076,A
TCGA.D5.6530,076,A
TCGA.D5.6531,076,B
TCGA.D5.6532,076,B
TCGA.D5.6533,076,A
TCGA.D5.6534,076,B
TCGA.D5.6535,076,B
TCGA.D5.6536,076,B
TCGA.D5.6537,076,A
TCGA.D5.6538,076,A
TCGA.D5.6539,076,A
TCGA.D5.6540,076,B
TCGA.D5.6541,076,A
TCGA.D5.6898,076,A
TCGA.D5.6920,076,A
TCGA.D5.6922,076,A
TCGA.D5.6923,076,B
TCGA.D5.6924,076,B
TCGA.D5.6926,076,B
TCGA.D5.6927,076,B
TCGA.D5.6928,076,B
TCGA.D5.6929,076,B
TCGA.D5.6930,076,B
TCGA.D5.6931,076,B
TCGA.D5.6932,076,B
TCGA.D5.7000,076,A
TCGA.DM.A0X9,076,A
TCGA.DM.A0XD,076,A
TCGA.DM.A0XF,076,A
TCGA.DM.A1D0,076,B
TCGA.DM.A1D4,076,B
TCGA.DM.A1D6,076,A
TCGA.DM.A1D7,076,B
TCGA.DM.A1D8,076,B
TCGA.DM.A1D9,076,A
TCGA.DM.A1DA,076,B
TCGA.DM.A1DB,076,A
TCGA.DM.A1HA,076,A
TCGA.DM.A1HB,076,A
TCGA.DM.A280,076,B
TCGA.DM.A282,076,A
TCGA.DM.A288,076,A
TCGA.DM.A28A,076,B
TCGA.DM.A28C,076,A
TCGA.DM.A28E,076,B
TCGA.DM.A28F,076,B
TCGA.DM.A28G,076,A
TCGA.DM.A28H,076,B
TCGA.DM.A28K,076,A
